yyyymm,month,country_code,country_name,imp_usd
201901,2019-01,AT,오스트리아,0.0
201901,2019-01,CH,스위스,29082.0
201901,2019-01,CN,중국,16246950.0
201901,2019-01,CZ,체코공화국,0.0
201901,2019-01,DE,독일,384628.0
201901,2019-01,DK,덴마크,1568.0
201901,2019-01,FR,프랑스,0.0
201901,2019-01,HK,홍콩,15881.0
201901,2019-01,ID,인도네시아,0.0
201901,2019-01,IL,이스라엘,19840.0
201901,2019-01,IN,인도,0.0
201901,2019-01,IT,이탈리아,0.0
201901,2019-01,JP,일본,192724334.0
201901,2019-01,KW,쿠웨이트,0.0
201901,2019-01,LK,스리랑카,0.0
201901,2019-01,MX,멕시코,237995.0
201901,2019-01,MY,말레이시아,42622.0
201901,2019-01,NL,네덜란드,85829182.0
201901,2019-01,PH,필리핀,3794.0
201901,2019-01,PK,파키스탄,0.0
201901,2019-01,PT,포루투갈,0.0
201901,2019-01,RU,러시아 연방,0.0
201901,2019-01,SG,싱가포르,50761195.0
201901,2019-01,TH,태국,0.0
201901,2019-01,TW,대만,2296647.0
201901,2019-01,US,미국,161636784.0
201901,2019-01,VN,베트남,0.0
201901,2019-01,ZZ,기타국,2879800.0
201902,2019-02,AT,오스트리아,0.0
201902,2019-02,BR,브라질,0.0
201902,2019-02,CN,중국,759274.0
201902,2019-02,DE,독일,0.0
201902,2019-02,FR,프랑스,47107.0
201902,2019-02,GB,영국,21887.0
201902,2019-02,HK,홍콩,250459.0
201902,2019-02,ID,인도네시아,0.0
201902,2019-02,IL,이스라엘,18029.0
201902,2019-02,IN,인도,0.0
201902,2019-02,JP,일본,168741678.0
201902,2019-02,MX,멕시코,85909.0
201902,2019-02,MY,말레이시아,41519.0
201902,2019-02,NL,네덜란드,116997367.0
201902,2019-02,PH,필리핀,0.0
201902,2019-02,PL,폴란드,0.0
201902,2019-02,PT,포루투갈,0.0
201902,2019-02,RU,러시아 연방,0.0
201902,2019-02,SG,싱가포르,32862507.0
201902,2019-02,TR,튀르키예,0.0
201902,2019-02,TW,대만,157391.0
201902,2019-02,US,미국,97251999.0
201902,2019-02,VN,베트남,0.0
201902,2019-02,ZA,남아프리카공화국,0.0
201903,2019-03,AT,오스트리아,0.0
201903,2019-03,AU,호주,0.0
201903,2019-03,BR,브라질,0.0
201903,2019-03,CA,캐나다,0.0
201903,2019-03,CH,스위스,60076.0
201903,2019-03,CN,중국,1123196.0
201903,2019-03,CZ,체코공화국,0.0
201903,2019-03,DE,독일,893088.0
201903,2019-03,FR,프랑스,57441.0
201903,2019-03,GB,영국,33187.0
201903,2019-03,HK,홍콩,74.0
201903,2019-03,ID,인도네시아,0.0
201903,2019-03,IL,이스라엘,114083.0
201903,2019-03,JP,일본,150426214.0
201903,2019-03,MX,멕시코,142690.0
201903,2019-03,MY,말레이시아,7647.0
201903,2019-03,NL,네덜란드,95773394.0
201903,2019-03,PH,필리핀,596.0
201903,2019-03,PL,폴란드,0.0
201903,2019-03,PT,포루투갈,0.0
201903,2019-03,RU,러시아 연방,0.0
201903,2019-03,SG,싱가포르,38835806.0
201903,2019-03,TH,태국,0.0
201903,2019-03,TR,튀르키예,0.0
201903,2019-03,TW,대만,5197593.0
201903,2019-03,US,미국,145679135.0
201903,2019-03,VN,베트남,750.0
201903,2019-03,ZZ,기타국,9820366.0
201904,2019-04,CA,캐나다,0.0
201904,2019-04,CH,스위스,118892.0
201904,2019-04,CN,중국,2600879.0
201904,2019-04,DE,독일,4924662.0
201904,2019-04,FR,프랑스,67315.0
201904,2019-04,GB,영국,5007117.0
201904,2019-04,HK,홍콩,0.0
201904,2019-04,IL,이스라엘,7619.0
201904,2019-04,IN,인도,0.0
201904,2019-04,JP,일본,154165028.0
201904,2019-04,MX,멕시코,249597.0
201904,2019-04,MY,말레이시아,9346.0
201904,2019-04,NL,네덜란드,292225868.0
201904,2019-04,PH,필리핀,0.0
201904,2019-04,PL,폴란드,0.0
201904,2019-04,RU,러시아 연방,0.0
201904,2019-04,SG,싱가포르,46963637.0
201904,2019-04,TH,태국,0.0
201904,2019-04,TW,대만,4437338.0
201904,2019-04,US,미국,203862688.0
201904,2019-04,VN,베트남,39206.0
201904,2019-04,ZZ,기타국,8164900.0
201905,2019-05,AU,호주,0.0
201905,2019-05,CA,캐나다,0.0
201905,2019-05,CH,스위스,3261539.0
201905,2019-05,CN,중국,1240736.0
201905,2019-05,DE,독일,54995.0
201905,2019-05,FR,프랑스,54404.0
201905,2019-05,GB,영국,301831.0
201905,2019-05,HK,홍콩,27371.0
201905,2019-05,IE,아일랜드,210000.0
201905,2019-05,IL,이스라엘,27782.0
201905,2019-05,IN,인도,0.0
201905,2019-05,JP,일본,119937000.0
201905,2019-05,MX,멕시코,211102.0
201905,2019-05,MY,말레이시아,3406.0
201905,2019-05,NL,네덜란드,138943814.0
201905,2019-05,PH,필리핀,0.0
201905,2019-05,PL,폴란드,0.0
201905,2019-05,RU,러시아 연방,0.0
201905,2019-05,SG,싱가포르,35529881.0
201905,2019-05,TH,태국,0.0
201905,2019-05,TW,대만,442577.0
201905,2019-05,US,미국,143780672.0
201905,2019-05,VN,베트남,2008.0
201905,2019-05,ZZ,기타국,9355243.0
201906,2019-06,AT,오스트리아,4850158.0
201906,2019-06,BR,브라질,0.0
201906,2019-06,BY,벨라루스,0.0
201906,2019-06,CH,스위스,1225459.0
201906,2019-06,CN,중국,932556.0
201906,2019-06,DE,독일,1408063.0
201906,2019-06,FR,프랑스,0.0
201906,2019-06,GB,영국,115738.0
201906,2019-06,HK,홍콩,150.0
201906,2019-06,ID,인도네시아,0.0
201906,2019-06,IL,이스라엘,29603.0
201906,2019-06,IN,인도,0.0
201906,2019-06,IT,이탈리아,358.0
201906,2019-06,JP,일본,116234780.0
201906,2019-06,MX,멕시코,295774.0
201906,2019-06,MY,말레이시아,59285.0
201906,2019-06,NL,네덜란드,274306666.0
201906,2019-06,PL,폴란드,528.0
201906,2019-06,RU,러시아 연방,0.0
201906,2019-06,SG,싱가포르,35131466.0
201906,2019-06,TH,태국,0.0
201906,2019-06,TR,튀르키예,0.0
201906,2019-06,TW,대만,3403898.0
201906,2019-06,US,미국,126525539.0
201906,2019-06,VN,베트남,0.0
201906,2019-06,ZA,남아프리카공화국,0.0
201907,2019-07,AT,오스트리아,2819056.0
201907,2019-07,BR,브라질,0.0
201907,2019-07,CA,캐나다,0.0
201907,2019-07,CN,중국,1185504.0
201907,2019-07,CZ,체코공화국,0.0
201907,2019-07,DE,독일,876820.0
201907,2019-07,FR,프랑스,4411.0
201907,2019-07,GB,영국,217.0
201907,2019-07,HK,홍콩,75545.0
201907,2019-07,IL,이스라엘,19840.0
201907,2019-07,IT,이탈리아,700000.0
201907,2019-07,JP,일본,77121740.0
201907,2019-07,MX,멕시코,149758.0
201907,2019-07,MY,말레이시아,11403.0
201907,2019-07,NL,네덜란드,174123.0
201907,2019-07,PL,폴란드,0.0
201907,2019-07,PT,포루투갈,0.0
201907,2019-07,SG,싱가포르,25646452.0
201907,2019-07,TH,태국,4192.0
201907,2019-07,TW,대만,2551847.0
201907,2019-07,US,미국,124681626.0
201907,2019-07,UZ,우즈베키스탄,0.0
201907,2019-07,VN,베트남,0.0
201907,2019-07,ZZ,기타국,2997877.0
201908,2019-08,AE,아랍에미리트 연합,0.0
201908,2019-08,BR,브라질,0.0
201908,2019-08,CA,캐나다,0.0
201908,2019-08,CH,스위스,758.0
201908,2019-08,CN,중국,3029720.0
201908,2019-08,DE,독일,1097898.0
201908,2019-08,FR,프랑스,14876.0
201908,2019-08,GB,영국,18792.0
201908,2019-08,HK,홍콩,642.0
201908,2019-08,IL,이스라엘,33459.0
201908,2019-08,IT,이탈리아,700000.0
201908,2019-08,JP,일본,48456728.0
201908,2019-08,MX,멕시코,21540.0
201908,2019-08,MY,말레이시아,4631.0
201908,2019-08,NL,네덜란드,118533455.0
201908,2019-08,PH,필리핀,1213.0
201908,2019-08,PL,폴란드,923.0
201908,2019-08,RU,러시아 연방,0.0
201908,2019-08,SG,싱가포르,14832984.0
201908,2019-08,TH,태국,0.0
201908,2019-08,TR,튀르키예,0.0
201908,2019-08,TW,대만,1982808.0
201908,2019-08,US,미국,89138525.0
201908,2019-08,UZ,우즈베키스탄,0.0
201908,2019-08,VN,베트남,0.0
201908,2019-08,ZZ,기타국,1439974.0
201909,2019-09,CA,캐나다,0.0
201909,2019-09,CH,스위스,1003984.0
201909,2019-09,CN,중국,540345.0
201909,2019-09,CZ,체코공화국,48647.0
201909,2019-09,DE,독일,30.0
201909,2019-09,FR,프랑스,5952.0
201909,2019-09,GB,영국,5067.0
201909,2019-09,HK,홍콩,458.0
201909,2019-09,IL,이스라엘,7936.0
201909,2019-09,IT,이탈리아,700000.0
201909,2019-09,JP,일본,120822055.0
201909,2019-09,MX,멕시코,70735.0
201909,2019-09,MY,말레이시아,1040065.0
201909,2019-09,NL,네덜란드,1059950.0
201909,2019-09,PT,포루투갈,0.0
201909,2019-09,RU,러시아 연방,0.0
201909,2019-09,SG,싱가포르,26645430.0
201909,2019-09,TH,태국,0.0
201909,2019-09,TW,대만,326577.0
201909,2019-09,US,미국,174347805.0
201909,2019-09,UZ,우즈베키스탄,0.0
201909,2019-09,VN,베트남,0.0
201909,2019-09,ZZ,기타국,6475365.0
201910,2019-10,BR,브라질,0.0
201910,2019-10,CH,스위스,1952927.0
201910,2019-10,CN,중국,5897458.0
201910,2019-10,DE,독일,2096919.0
201910,2019-10,ES,스페인,85000.0
201910,2019-10,FR,프랑스,4411.0
201910,2019-10,GB,영국,3138.0
201910,2019-10,HK,홍콩,2035.0
201910,2019-10,IL,이스라엘,19960.0
201910,2019-10,IT,이탈리아,9745.0
201910,2019-10,JP,일본,96932936.0
201910,2019-10,LT,리투아니아,0.0
201910,2019-10,MX,멕시코,76666.0
201910,2019-10,MY,말레이시아,631322.0
201910,2019-10,NL,네덜란드,143922.0
201910,2019-10,PH,필리핀,0.0
201910,2019-10,PL,폴란드,0.0
201910,2019-10,RU,러시아 연방,0.0
201910,2019-10,SG,싱가포르,59670644.0
201910,2019-10,SI,슬로베니아,0.0
201910,2019-10,TR,튀르키예,0.0
201910,2019-10,TW,대만,516024.0
201910,2019-10,US,미국,147987644.0
201910,2019-10,VN,베트남,0.0
201910,2019-10,ZZ,기타국,14691903.0
201911,2019-11,BR,브라질,0.0
201911,2019-11,CH,스위스,3049942.0
201911,2019-11,CN,중국,790058.0
201911,2019-11,DE,독일,1437738.0
201911,2019-11,ES,스페인,446.0
201911,2019-11,FR,프랑스,1137.0
201911,2019-11,GB,영국,5044.0
201911,2019-11,HK,홍콩,7035.0
201911,2019-11,ID,인도네시아,0.0
201911,2019-11,IL,이스라엘,33147.0
201911,2019-11,IT,이탈리아,700000.0
201911,2019-11,JP,일본,72280134.0
201911,2019-11,MA,모로코,0.0
201911,2019-11,MX,멕시코,106017.0
201911,2019-11,MY,말레이시아,15976.0
201911,2019-11,NL,네덜란드,84887487.0
201911,2019-11,PH,필리핀,0.0
201911,2019-11,PL,폴란드,0.0
201911,2019-11,PT,포루투갈,0.0
201911,2019-11,RU,러시아 연방,0.0
201911,2019-11,SE,스웨덴,0.0
201911,2019-11,SG,싱가포르,20727290.0
201911,2019-11,TH,태국,0.0
201911,2019-11,TW,대만,2364340.0
201911,2019-11,US,미국,85982182.0
201911,2019-11,UZ,우즈베키스탄,0.0
201911,2019-11,VN,베트남,0.0
201912,2019-12,AT,오스트리아,1492129.0
201912,2019-12,CA,캐나다,0.0
201912,2019-12,CH,스위스,0.0
201912,2019-12,CN,중국,2331203.0
201912,2019-12,DE,독일,4573190.0
201912,2019-12,DK,덴마크,46073.0
201912,2019-12,FR,프랑스,254884.0
201912,2019-12,GB,영국,695964.0
201912,2019-12,HK,홍콩,3823.0
201912,2019-12,ID,인도네시아,0.0
201912,2019-12,IE,아일랜드,283.0
201912,2019-12,IL,이스라엘,11814.0
201912,2019-12,IN,인도,0.0
201912,2019-12,JP,일본,79480073.0
201912,2019-12,MX,멕시코,66064.0
201912,2019-12,MY,말레이시아,1442.0
201912,2019-12,NL,네덜란드,240893017.0
201912,2019-12,PH,필리핀,0.0
201912,2019-12,PT,포루투갈,0.0
201912,2019-12,RU,러시아 연방,0.0
201912,2019-12,SG,싱가포르,18635591.0
201912,2019-12,TH,태국,112.0
201912,2019-12,TR,튀르키예,324.0
201912,2019-12,TW,대만,10002957.0
201912,2019-12,US,미국,159134699.0
201912,2019-12,VN,베트남,10169.0
201912,2019-12,ZZ,기타국,4784900.0
202001,2020-01,BR,브라질,402.0
202001,2020-01,CN,중국,714118.0
202001,2020-01,DE,독일,17039.0
202001,2020-01,FR,프랑스,31725.0
202001,2020-01,GB,영국,16734.0
202001,2020-01,HK,홍콩,347.0
202001,2020-01,ID,인도네시아,0.0
202001,2020-01,IE,아일랜드,0.0
202001,2020-01,IL,이스라엘,44600.0
202001,2020-01,JP,일본,125194442.0
202001,2020-01,MX,멕시코,93531.0
202001,2020-01,MY,말레이시아,17565.0
202001,2020-01,NL,네덜란드,33345566.0
202001,2020-01,RU,러시아 연방,0.0
202001,2020-01,SG,싱가포르,33918667.0
202001,2020-01,TH,태국,0.0
202001,2020-01,TR,튀르키예,0.0
202001,2020-01,TW,대만,89226.0
202001,2020-01,US,미국,155881862.0
202001,2020-01,VN,베트남,30210.0
202001,2020-01,ZZ,기타국,7035680.0
202002,2020-02,AR,아르헨티나,1746.0
202002,2020-02,CA,캐나다,73.0
202002,2020-02,CH,스위스,13257.0
202002,2020-02,CN,중국,480317.0
202002,2020-02,DE,독일,1222207.0
202002,2020-02,ES,스페인,446.0
202002,2020-02,FI,핀란드,4428.0
202002,2020-02,GB,영국,18304.0
202002,2020-02,HK,홍콩,0.0
202002,2020-02,IL,이스라엘,15752.0
202002,2020-02,JP,일본,283977289.0
202002,2020-02,MX,멕시코,261736.0
202002,2020-02,MY,말레이시아,1598197.0
202002,2020-02,NL,네덜란드,173228502.0
202002,2020-02,PH,필리핀,4654.0
202002,2020-02,PL,폴란드,0.0
202002,2020-02,PT,포루투갈,0.0
202002,2020-02,RU,러시아 연방,0.0
202002,2020-02,SG,싱가포르,51394362.0
202002,2020-02,TH,태국,0.0
202002,2020-02,TR,튀르키예,0.0
202002,2020-02,TW,대만,50879.0
202002,2020-02,US,미국,213730953.0
202002,2020-02,VN,베트남,3546.0
202002,2020-02,ZZ,기타국,14705313.0
202003,2020-03,AU,호주,0.0
202003,2020-03,CA,캐나다,3412.0
202003,2020-03,CN,중국,883063.0
202003,2020-03,DE,독일,449117.0
202003,2020-03,EG,이집트,0.0
202003,2020-03,FR,프랑스,4411.0
202003,2020-03,GB,영국,0.0
202003,2020-03,HK,홍콩,1609.0
202003,2020-03,HU,헝가리,0.0
202003,2020-03,ID,인도네시아,0.0
202003,2020-03,IE,아일랜드,0.0
202003,2020-03,IL,이스라엘,37590.0
202003,2020-03,IN,인도,0.0
202003,2020-03,IT,이탈리아,542970.0
202003,2020-03,JP,일본,294331843.0
202003,2020-03,MX,멕시코,203701.0
202003,2020-03,MY,말레이시아,2246446.0
202003,2020-03,NL,네덜란드,592063865.0
202003,2020-03,PH,필리핀,1689.0
202003,2020-03,PL,폴란드,0.0
202003,2020-03,PT,포루투갈,0.0
202003,2020-03,SG,싱가포르,91987631.0
202003,2020-03,TH,태국,0.0
202003,2020-03,TW,대만,2114665.0
202003,2020-03,US,미국,268526395.0
202003,2020-03,VN,베트남,10169.0
202003,2020-03,ZZ,기타국,11329900.0
202004,2020-04,AT,오스트리아,974489.0
202004,2020-04,BR,브라질,0.0
202004,2020-04,CN,중국,3974567.0
202004,2020-04,CZ,체코공화국,46442.0
202004,2020-04,DE,독일,3105796.0
202004,2020-04,FR,프랑스,0.0
202004,2020-04,GB,영국,18535.0
202004,2020-04,HK,홍콩,555356.0
202004,2020-04,ID,인도네시아,164.0
202004,2020-04,IE,아일랜드,0.0
202004,2020-04,IL,이스라엘,9617.0
202004,2020-04,IT,이탈리아,1061789.0
202004,2020-04,JP,일본,281179565.0
202004,2020-04,MA,모로코,0.0
202004,2020-04,MX,멕시코,142127.0
202004,2020-04,MY,말레이시아,2053591.0
202004,2020-04,NL,네덜란드,140954148.0
202004,2020-04,PH,필리핀,0.0
202004,2020-04,PK,파키스탄,0.0
202004,2020-04,PL,폴란드,0.0
202004,2020-04,RU,러시아 연방,0.0
202004,2020-04,SG,싱가포르,117580168.0
202004,2020-04,SK,슬로바키아,0.0
202004,2020-04,TR,튀르키예,0.0
202004,2020-04,TW,대만,3683190.0
202004,2020-04,US,미국,255605855.0
202004,2020-04,VN,베트남,0.0
202004,2020-04,ZZ,기타국,1439900.0
202005,2020-05,AT,오스트리아,0.0
202005,2020-05,BE,벨기에,0.0
202005,2020-05,CH,스위스,6315962.0
202005,2020-05,CN,중국,1661991.0
202005,2020-05,CZ,체코공화국,0.0
202005,2020-05,DE,독일,597860.0
202005,2020-05,EG,이집트,0.0
202005,2020-05,GB,영국,121209.0
202005,2020-05,HK,홍콩,2735.0
202005,2020-05,HU,헝가리,0.0
202005,2020-05,IE,아일랜드,156.0
202005,2020-05,IL,이스라엘,49434.0
202005,2020-05,IT,이탈리아,1063441.0
202005,2020-05,JP,일본,281812566.0
202005,2020-05,MX,멕시코,211010.0
202005,2020-05,MY,말레이시아,739989.0
202005,2020-05,NL,네덜란드,673498309.0
202005,2020-05,PH,필리핀,0.0
202005,2020-05,PT,포루투갈,0.0
202005,2020-05,RU,러시아 연방,0.0
202005,2020-05,SG,싱가포르,83929041.0
202005,2020-05,TH,태국,0.0
202005,2020-05,TW,대만,30873.0
202005,2020-05,US,미국,242033959.0
202005,2020-05,VN,베트남,13269.0
202005,2020-05,ZZ,기타국,8169900.0
202006,2020-06,CH,스위스,78637.0
202006,2020-06,CN,중국,6165185.0
202006,2020-06,DE,독일,318889.0
202006,2020-06,FR,프랑스,0.0
202006,2020-06,GB,영국,300863.0
202006,2020-06,HK,홍콩,0.0
202006,2020-06,IL,이스라엘,26007.0
202006,2020-06,IN,인도,0.0
202006,2020-06,JP,일본,246887651.0
202006,2020-06,MX,멕시코,95174.0
202006,2020-06,MY,말레이시아,814689.0
202006,2020-06,NL,네덜란드,356891888.0
202006,2020-06,PT,포루투갈,0.0
202006,2020-06,RU,러시아 연방,0.0
202006,2020-06,SG,싱가포르,120798243.0
202006,2020-06,TH,태국,0.0
202006,2020-06,TR,튀르키예,0.0
202006,2020-06,TW,대만,0.0
202006,2020-06,US,미국,395723698.0
202006,2020-06,UZ,우즈베키스탄,0.0
202006,2020-06,VN,베트남,31007.0
202006,2020-06,ZZ,기타국,7044021.0
202007,2020-07,AT,오스트리아,2560687.0
202007,2020-07,BR,브라질,0.0
202007,2020-07,CA,캐나다,0.0
202007,2020-07,CH,스위스,19406.0
202007,2020-07,CN,중국,3740573.0
202007,2020-07,CZ,체코공화국,35082.0
202007,2020-07,DE,독일,2605859.0
202007,2020-07,GB,영국,7561.0
202007,2020-07,HK,홍콩,4000.0
202007,2020-07,IL,이스라엘,22500.0
202007,2020-07,JP,일본,222160159.0
202007,2020-07,MX,멕시코,134512.0
202007,2020-07,MY,말레이시아,104659.0
202007,2020-07,NL,네덜란드,223977349.0
202007,2020-07,NO,노르웨이,0.0
202007,2020-07,RU,러시아 연방,0.0
202007,2020-07,SG,싱가포르,130856936.0
202007,2020-07,TH,태국,0.0
202007,2020-07,TW,대만,6468287.0
202007,2020-07,US,미국,395922205.0
202007,2020-07,VN,베트남,531237.0
202007,2020-07,ZZ,기타국,3380000.0
202008,2020-08,BR,브라질,0.0
202008,2020-08,CA,캐나다,0.0
202008,2020-08,CH,스위스,43042.0
202008,2020-08,CN,중국,1072301.0
202008,2020-08,CZ,체코공화국,0.0
202008,2020-08,DE,독일,2785667.0
202008,2020-08,ES,스페인,986.0
202008,2020-08,FR,프랑스,372532.0
202008,2020-08,GB,영국,1778673.0
202008,2020-08,HK,홍콩,0.0
202008,2020-08,IL,이스라엘,71725.0
202008,2020-08,JP,일본,57921510.0
202008,2020-08,MX,멕시코,459195.0
202008,2020-08,MY,말레이시아,85353.0
202008,2020-08,NL,네덜란드,1078724.0
202008,2020-08,PH,필리핀,793.0
202008,2020-08,PT,포루투갈,0.0
202008,2020-08,RU,러시아 연방,0.0
202008,2020-08,SG,싱가포르,44491286.0
202008,2020-08,TR,튀르키예,0.0
202008,2020-08,TW,대만,7625429.0
202008,2020-08,US,미국,306050465.0
202008,2020-08,VN,베트남,10469.0
202008,2020-08,ZZ,기타국,3380000.0
202009,2020-09,CH,스위스,35907.0
202009,2020-09,CN,중국,1308036.0
202009,2020-09,CZ,체코공화국,0.0
202009,2020-09,DE,독일,1579250.0
202009,2020-09,FR,프랑스,1960.0
202009,2020-09,GB,영국,0.0
202009,2020-09,HK,홍콩,386.0
202009,2020-09,ID,인도네시아,0.0
202009,2020-09,IL,이스라엘,42605.0
202009,2020-09,IN,인도,0.0
202009,2020-09,JP,일본,79589991.0
202009,2020-09,MX,멕시코,427591.0
202009,2020-09,MY,말레이시아,30734.0
202009,2020-09,NL,네덜란드,313636153.0
202009,2020-09,PH,필리핀,389626.0
202009,2020-09,PL,폴란드,0.0
202009,2020-09,PT,포루투갈,0.0
202009,2020-09,RU,러시아 연방,0.0
202009,2020-09,SG,싱가포르,13114907.0
202009,2020-09,TH,태국,0.0
202009,2020-09,TR,튀르키예,0.0
202009,2020-09,TW,대만,9529.0
202009,2020-09,UA,우크라이나,0.0
202009,2020-09,US,미국,121015267.0
202009,2020-09,VN,베트남,200.0
202010,2020-10,AT,오스트리아,0.0
202010,2020-10,BE,벨기에,0.0
202010,2020-10,CA,캐나다,0.0
202010,2020-10,CH,스위스,37729.0
202010,2020-10,CN,중국,3734694.0
202010,2020-10,DE,독일,6889227.0
202010,2020-10,ES,스페인,523.0
202010,2020-10,FR,프랑스,41816.0
202010,2020-10,GB,영국,3820569.0
202010,2020-10,HK,홍콩,0.0
202010,2020-10,ID,인도네시아,0.0
202010,2020-10,IL,이스라엘,63691.0
202010,2020-10,IT,이탈리아,0.0
202010,2020-10,JP,일본,115489366.0
202010,2020-10,MX,멕시코,273672.0
202010,2020-10,MY,말레이시아,150403.0
202010,2020-10,NL,네덜란드,225325507.0
202010,2020-10,PH,필리핀,16061.0
202010,2020-10,RU,러시아 연방,0.0
202010,2020-10,SE,스웨덴,0.0
202010,2020-10,SG,싱가포르,20520073.0
202010,2020-10,TH,태국,0.0
202010,2020-10,TW,대만,693029.0
202010,2020-10,US,미국,66589156.0
202010,2020-10,VN,베트남,10696.0
202011,2020-11,AT,오스트리아,0.0
202011,2020-11,AU,호주,2232.0
202011,2020-11,BE,벨기에,0.0
202011,2020-11,BR,브라질,0.0
202011,2020-11,CH,스위스,49962.0
202011,2020-11,CN,중국,1216846.0
202011,2020-11,CZ,체코공화국,0.0
